,p1,p2,edge_weight
33123,259902,77623,1
33124,259902,82373,1
33125,259902,136214,1
33126,259902,167939,1
33127,259902,172569,1
33128,259902,201270,1
33129,259919,13220,1
33130,259919,34010,1
33131,259919,34122,1
33132,259919,53765,1
33133,259919,82878,1
33134,259919,96836,1
33135,259919,107181,1
33136,259919,163808,1
33137,259919,166524,1
33138,259919,178738,1
33139,259919,217069,1
33140,259919,259186,1
33141,259944,2819,1
33142,259944,8378,1
33143,259944,16248,1
33144,259944,32015,1
33145,259944,81150,1
33146,259944,88007,1
33147,259944,102027,1
33148,259944,163873,1
33149,259944,168524,1
33150,259944,226017,1
33151,259944,259845,1
33152,260062,9602,1
33153,260062,46005,1
33154,260062,52611,1
33155,260062,92772,1
33156,260062,156728,1
33157,260062,158834,1
33158,260062,161668,1
33159,260062,180700,1
33160,260062,195400,1
33161,260062,215728,1
33162,260062,215905,1
33163,260062,234335,1
33164,260073,26033,1
33165,260073,34675,1
33166,260073,57044,1
33167,260073,57836,1
33168,260073,113938,1
33169,260073,132412,1
33170,260073,140076,1
33171,260073,199198,1
33172,260073,229555,1
33173,260073,248397,1
33174,260073,250423,1
33175,260073,254262,1
33176,260080,29100,1
33177,260080,65790,1
33178,260080,72855,1
33179,260080,85287,1
33180,260080,89559,1
33181,260080,99116,1
33182,260080,101810,1
33183,260080,146045,1
33184,260080,159849,1
33185,260080,193177,1
33186,260103,12183,1
33187,260103,13233,1
33188,260103,22616,1
33189,260103,49186,1
33190,260103,78608,1
33191,260103,137229,1
33192,260103,197189,1
33193,260103,198772,1
33194,260103,204702,1
33195,260103,216414,1
33196,260103,216819,1
33197,260103,248487,1
33198,260258,58848,1
33199,260258,101515,1
33200,260258,116945,1
33201,260258,156754,1
33202,260258,168502,1
33203,260258,189646,1
33204,260258,198221,1
33205,260258,259102,1
33206,260280,2244,1
33207,260280,8178,1
33208,260280,16409,1
33209,260280,92757,1
33210,260280,146170,1
33211,260280,160653,1
33212,260280,171790,1
33213,260280,188288,1
33214,260280,202596,1
33215,260280,202615,1
33216,260280,224205,1
33217,260280,227317,1
33218,260316,556,1
33219,260316,16916,1
33220,260316,45174,1
33221,260316,48761,1
33222,260316,59410,1
33223,260316,101547,1
33224,260316,119961,1
33225,260316,140760,1
33226,260316,192213,1
33227,260316,206245,1
33228,260316,247065,1
33229,260322,9724,1
33230,260322,22304,1
33231,260322,117940,1
33232,260322,142392,1
33233,260322,144888,1
33234,260322,190215,1
33235,260322,192267,1
33236,260322,196205,1
33237,260322,227516,1
33238,260322,230132,1
33239,260322,234396,1
33240,260322,248485,1
33241,260390,19563,1
33242,260390,35259,1
33243,260390,74289,1
33244,260390,77607,1
33245,260390,116315,1
33246,260390,120572,1
33247,260390,123458,1
33248,260390,126892,1
33249,260390,180897,1
33250,260390,211721,1
33251,260390,219829,1
33252,260390,243651,1
33253,260459,8955,1
33254,260459,74051,1
33255,260459,112637,1
33256,260459,130881,1
33257,260459,202109,1
33258,260459,220967,1
33259,260497,37159,1
33260,260497,39165,1
33261,260497,55007,1
33262,260497,105010,1
33263,260497,144242,1
33264,260497,152176,1
33265,260497,159378,1
33266,260497,181421,1
33267,260497,200873,1
33268,260497,202978,1
33269,260497,207433,1
33270,260504,3103,1
33271,260504,12018,1
33272,260504,73013,1
33273,260504,84630,1
33274,260504,108911,1
33275,260504,109962,1
33276,260504,150919,1
33277,260504,178265,1
33278,260504,252581,1
33279,260571,15265,1
33280,260571,44330,1
33281,260571,68736,1
33282,260571,71893,1
33283,260571,82070,1
33284,260571,127516,1
33285,260571,141684,1
33286,260571,169985,1
33287,260571,231942,1
33288,260571,233184,1
33289,260571,245807,1
33290,260571,253409,1
33291,260571,254294,1
33292,260620,27134,1
33293,260620,67294,1
33294,260620,151425,1
33295,260620,166618,1
33296,260620,174363,1
33297,260620,177848,1
33298,260620,199049,1
33299,260620,228190,1
33300,260620,230706,1
33301,260620,242063,1
33302,260623,14359,1
33303,260623,55206,1
33304,260623,76863,1
33305,260623,81937,1
33306,260623,178408,1
33307,260623,182969,1
33308,260623,186674,1
33309,260623,187515,1
33310,260623,207239,1
33311,260623,254305,1
33312,260637,68416,1
33313,260637,81064,1
33314,260637,90257,1
33315,260637,107707,1
33316,260637,171499,1
33317,260637,194182,1
33318,260637,195078,1
33319,260637,234274,1
33320,260638,35416,1
33321,260638,51513,1
33322,260638,57703,1
33323,260638,63273,1
33324,260638,85345,1
33325,260638,140464,1
33326,260638,193787,1
33327,260638,228400,1
33328,260638,233138,1
33329,260638,249325,1
33330,260638,255565,1
33331,260674,16478,1
33332,260674,34751,1
33333,260674,55353,1
33334,260674,84652,1
33335,260674,116884,1
33336,260674,120976,1
33337,260674,154451,1
33338,260674,161913,1
33339,260674,175213,1
33340,260674,228398,1
33341,260674,247367,1
33342,260726,2225,1
33343,260726,35296,1
33344,260726,43429,1
33345,260726,57695,1
33346,260726,58139,1
33347,260726,58451,1
33348,260726,133035,1
33349,260726,140664,1
33350,260726,142446,1
33351,260726,199820,1
33352,260726,230164,1
33353,260726,249053,1
33354,260726,253638,1
33355,260739,31156,1
33356,260739,48355,1
33357,260739,66703,1
33358,260739,149153,1
33359,260739,194196,1
33360,260739,207395,1
33361,260739,212799,1
33362,260739,238828,1
33363,260760,7526,1
33364,260760,7737,1
33365,260760,30502,1
33366,260760,42558,1
33367,260760,92601,1
33368,260760,97679,1
33369,260760,128575,1
33370,260760,172702,1
33371,260760,178001,1
33372,260760,188225,1
33373,260760,202016,1
33374,260760,207183,1
33375,260783,10535,1
33376,260783,28366,1
33377,260783,82164,1
33378,260783,107073,1
33379,260783,114559,1
33380,260783,142837,1
33381,260783,185175,1
33382,260783,205485,1
33383,260783,206269,1
33384,260783,208641,1
33385,260783,211314,1
33386,260783,225695,1
33387,260829,20763,1
33388,260829,52196,1
33389,260829,54069,1
33390,260829,101638,1
33391,260829,102096,1
33392,260829,146737,1
33393,260829,148125,1
33394,260829,191497,1
33395,260829,200012,1
33396,260829,232966,1
33397,260829,251731,1
33398,260880,9383,1
33399,260880,23472,1
33400,260880,51572,1
33401,260880,112183,1
33402,260880,118958,1
33403,260880,136654,1
33404,260880,209001,1
33405,260880,229950,1
33406,260916,39742,1
33407,260916,47180,1
33408,260916,64400,1
33409,260916,77255,1
33410,260916,91735,1
33411,260916,105010,1
33412,260916,105993,1
33413,260916,113935,1
33414,260916,138779,1
33415,260916,157960,1
33416,260916,159378,1
33417,260916,198124,1
33418,260916,216681,1
33419,260994,66280,1
33420,260994,69103,1
33421,260994,79282,1
33422,260994,116067,1
33423,260994,190215,1
33424,260994,204600,1
33425,260999,11113,1
33426,260999,24859,1
33427,260999,56379,1
33428,260999,71031,1
33429,260999,105277,1
33430,260999,105519,1
33431,260999,105805,1
33432,260999,135448,1
33433,260999,137227,1
33434,260999,151321,1
33435,260999,173901,1
33436,260999,187590,1
33437,260999,239186,1
33438,260999,255011,1
33439,261075,5717,1
33440,261075,28585,1
33441,261075,43407,1
33442,261075,68178,1
33443,261075,97438,1
33444,261075,163151,1
33445,261075,185145,1
33446,261075,185404,1
33447,261075,218993,1
33448,261075,240692,1
33449,261098,4532,1
33450,261098,26814,1
33451,261098,27712,1
33452,261098,68893,1
33453,261098,161144,1
33454,261098,170858,1
33455,261098,171936,1
33456,261098,211402,1
33457,261144,43070,1
33458,261144,44234,1
33459,261144,68309,1
33460,261144,93014,1
33461,261144,127360,1
33462,261144,135525,1
33463,261144,171157,1
33464,261144,190140,1
33465,261144,199258,1
33466,261144,217730,1
33467,261144,224698,1
33468,261144,256134,1
33469,261153,40675,1
33470,261153,44262,1
33471,261153,61051,1
33472,261153,119909,1
33473,261153,215448,1
33474,261153,220303,1
33475,261153,241214,1
33476,261153,249325,1
33477,261162,2821,1
33478,261162,33722,1
33479,261162,52968,1
33480,261162,57002,1
33481,261162,114110,1
33482,261162,122668,1
33483,261162,126875,1
33484,261162,181924,1
33485,261162,192654,1
33486,261162,239537,1
33487,261162,251637,1
33488,261238,54110,1
33489,261238,73454,1
33490,261238,115014,1
33491,261238,135863,1
33492,261238,202828,1
33493,261238,232891,1
33494,261238,254486,1
33495,261304,15274,1
33496,261304,69304,1
33497,261304,113927,1
33498,261304,128910,1
33499,261304,138726,1
33500,261304,164549,1
33501,261304,182633,1
33502,261304,189759,1
33503,261304,226822,1
33504,261304,252438,1
33505,261334,11040,1
33506,261334,32015,1
33507,261334,47904,1
33508,261334,70693,1
33509,261334,74222,1
33510,261334,81747,1
33511,261334,95893,1
33512,261334,157465,1
33513,261334,181670,1
33514,261334,212040,1
33515,261334,220837,1
33516,261377,5055,1
33517,261377,32447,1
33518,261377,55029,1
33519,261377,78364,1
33520,261377,141473,1
33521,261377,156087,1
33522,261377,168299,1
33523,261377,181870,1
33524,261377,223941,1
33525,261377,231806,1
33526,261377,244143,1
33527,261384,4451,1
33528,261384,37500,1
33529,261384,63925,1
33530,261384,88477,1
33531,261384,103955,1
33532,261384,160811,1
33533,261384,168450,1
33534,261384,214366,1
33535,261394,32012,1
33536,261394,46433,1
33537,261394,58795,1
33538,261394,118881,1
33539,261394,128642,1
33540,261394,154317,1
33541,261394,157843,1
33542,261394,161897,1
33543,261394,168374,1
33544,261394,204559,1
33545,261394,206200,1
33546,261520,156754,1
33547,261520,167691,1
33548,261520,188181,1
33549,261520,224550,1
33550,261520,259102,1
33551,261572,26653,1
33552,261572,69395,1
33553,261572,98995,1
33554,261572,168624,1
33555,261572,176114,1
33556,261572,189380,1
33557,261572,194779,1
33558,261572,230894,1
33559,261572,242592,1
33560,261629,11714,1
33561,261629,25457,1
33562,261629,43429,1
33563,261629,71650,1
33564,261629,136090,1
33565,261629,137875,1
33566,261629,151941,1
33567,261629,163262,1
33568,261629,163678,1
33569,261629,174509,1
33570,261629,177640,1
33571,261629,196308,1
33572,261629,239811,1
33573,261764,58290,1
33574,261764,86648,1
33575,261764,118860,1
33576,261764,180252,1
33577,261764,194082,1
33578,261764,216455,1
33579,261764,229236,1
33580,261764,232966,1
33581,261764,240483,1
33582,261764,243551,1
33583,261781,4459,1
33584,261781,111651,1
33585,261781,133790,1
33586,261781,160283,1
33587,261781,164857,1
33588,261781,171737,1
33589,261781,189893,1
33590,261781,207778,1
33591,261781,218971,1
33592,261781,248737,1
33593,261791,9967,1
33594,261791,11040,1
33595,261791,43428,1
33596,261791,56029,1
33597,261791,72250,1
33598,261791,90617,1
33599,261791,123598,1
33600,261791,138786,1
33601,261791,142511,1
33602,261791,204610,1
33603,261791,212040,1
33604,261791,213969,1
33605,261791,224248,1
33606,261791,245324,1
33607,261792,3506,1
33608,261792,35467,1
33609,261792,40452,1
33610,261792,47423,1
33611,261792,56390,1
33612,261792,94809,1
33613,261792,116745,1
33614,261792,120196,1
33615,261792,120643,1
33616,261792,212031,1
33617,261792,214033,1
33618,261792,229547,1
33619,261810,78861,1
33620,261810,92619,1
33621,261810,117865,1
33622,261810,123732,1
33623,261810,193168,1
33624,261810,196932,1
33625,261810,254939,1
33626,261867,24715,1
33627,261867,39098,1
33628,261867,83191,1
33629,261867,117833,1
33630,261867,137166,1
33631,261867,140462,1
33632,261867,158736,1
33633,261867,195661,1
33634,261867,209791,1
33635,261867,214998,1
33636,261948,11635,1
33637,261948,48494,1
33638,261948,63670,1
33639,261948,71294,1
33640,261948,74854,1
33641,261948,96538,1
33642,261948,115044,1
33643,261948,124246,1
33644,261948,158076,1
33645,261948,212684,1
33646,261948,214570,1
33647,261948,221477,1
33648,261948,254134,1
33649,261955,19113,1
33650,261955,29541,1
33651,261955,43622,1
33652,261955,51100,1
33653,261955,79282,1
33654,261955,123324,1
33655,261955,142223,1
33656,261955,159004,1
33657,261955,197455,1
33658,261955,215607,1
33659,261955,243913,1
33660,262056,33161,1
33661,262056,35246,1
33662,262056,55694,1
33663,262056,79049,1
33664,262056,142186,1
33665,262056,156750,1
33666,262056,168927,1
33667,262056,171737,1
33668,262056,212646,1
33669,262056,244820,1
33670,262196,988,1
33671,262196,30489,1
33672,262196,35052,1
33673,262196,98995,1
33674,262196,106510,1
33675,262196,114698,1
33676,262196,123083,1
33677,262196,125291,1
33678,262196,135174,1
33679,262196,168939,1
33680,262196,175333,1
33681,262196,221026,1
33682,262196,237336,1
33683,262241,9806,1
33684,262241,57245,1
33685,262241,79972,1
33686,262241,95297,1
33687,262241,126799,1
33688,262241,161711,1
33689,262241,183518,1
33690,262241,204090,1
33691,262241,224362,1
33692,262241,249748,1
33693,262241,249909,1
33694,262336,14198,1
33695,262336,60826,1
33696,262336,63505,1
33697,262336,86050,1
33698,262336,185326,1
33699,262336,203820,1
33700,262336,226721,1
33701,262422,11635,1
33702,262422,27761,1
33703,262422,54655,1
33704,262422,63217,1
33705,262422,115044,1
33706,262422,124246,1
33707,262422,143122,1
33708,262422,162023,1
33709,262422,212684,1
33710,262422,224883,1
33711,262422,243481,1
33712,262422,245978,1
33713,262422,246734,1
33714,262507,12236,1
33715,262507,56366,1
33716,262507,94526,1
33717,262507,128661,1
33718,262507,133948,1
33719,262507,159189,1
33720,262507,193850,1
33721,262507,200480,1
33722,262507,212146,1
33723,262507,227375,1
33724,262507,245322,1
33725,262528,30352,1
33726,262528,66679,1
33727,262528,71841,1
33728,262528,110923,1
33729,262528,125054,1
33730,262528,131317,1
33731,262528,166794,1
33732,262528,181664,1
33733,262528,224651,1
33734,262528,241651,1
33735,262574,9512,1
33736,262574,34820,1
33737,262574,40591,1
33738,262574,47420,1
33739,262574,54424,1
33740,262574,84736,1
33741,262574,107292,1
33742,262574,132121,1
33743,262574,162790,1
33744,262574,185391,1
33745,262574,188789,1
33746,262574,194485,1
33747,262574,254197,1
33748,262609,50145,1
33749,262609,134699,1
33750,262609,147829,1
33751,262609,183785,1
33752,262609,194872,1
33753,262609,225907,1
33754,262609,244965,1
33755,262609,248473,1
33756,262612,5983,1
33757,262612,11443,1
33758,262612,91530,1
33759,262612,105742,1
33760,262612,108292,1
33761,262612,137714,1
33762,262612,167091,1
33763,262612,226604,1
33764,262612,234449,1
33765,262612,240750,1
33766,262616,38809,1
33767,262616,58081,1
33768,262616,94267,1
33769,262616,110347,1
33770,262616,144344,1
33771,262616,151920,1
33772,262616,197333,1
33773,262616,213372,1
33774,262629,24867,1
33775,262629,65556,1
33776,262629,65813,1
33777,262629,69525,1
33778,262629,100922,1
33779,262629,131136,1
33780,262629,154760,1
33781,262629,183350,1
33782,262629,209514,1
33783,262629,232787,1
33784,262629,237582,1
33785,262637,3836,1
33786,262637,5745,1
33787,262637,51862,1
33788,262637,101956,1
33789,262637,111966,1
33790,262637,115343,1
33791,262637,136048,1
33792,262637,190432,1
33793,262637,192900,1
33794,262637,229428,1
33795,262678,12464,1
33796,262678,39317,1
33797,262678,51840,1
33798,262678,56660,1
33799,262678,76791,1
33800,262678,82309,1
33801,262678,102298,1
33802,262678,131318,1
33803,262678,211574,1
33804,262678,248403,1
33805,262701,5773,1
33806,262701,16488,1
33807,262701,34751,1
33808,262701,39885,1
33809,262701,46859,1
33810,262701,100633,1
33811,262701,114344,1
33812,262701,124543,1
33813,262701,212708,1
33814,262701,219699,1
33815,262701,225466,1
33816,262701,239291,1
33817,262701,246572,1
33818,262701,250426,1
33819,262701,255128,1
33820,262756,8861,1
33821,262756,11781,1
33822,262756,66382,1
33823,262756,90009,1
33824,262756,121462,1
33825,262756,143734,1
33826,262756,166956,1
33827,262756,179814,1
33828,262756,193471,1
33829,262756,205056,1
33830,262756,235385,1
33831,262787,14198,1
33832,262787,22197,1
33833,262787,35847,1
33834,262787,43170,1
33835,262787,70231,1
33836,262787,70648,1
33837,262787,116177,1
33838,262787,172830,1
33839,262787,213611,1
33840,262787,214936,1
33841,262787,231922,1
33842,262807,1477,1
33843,262807,45173,1
33844,262807,45491,1
33845,262807,50080,1
33846,262807,91273,1
33847,262807,119421,1
33848,262807,121583,1
33849,262807,146051,1
33850,262807,166074,1
33851,262807,183930,1
33852,262807,237689,1
33853,262807,248471,1
33854,262834,53914,1
33855,262834,54984,1
33856,262834,59395,1
33857,262834,98560,1
33858,262834,145554,1
33859,262834,156192,1
33860,262834,188956,1
33861,262834,201869,1
33862,262834,250427,1
33863,262834,255111,1
33864,262936,32361,1
33865,262936,67236,1
33866,262936,82510,1
33867,262936,110171,1
33868,262936,115806,1
33869,262936,131312,1
33870,262936,164022,1
33871,262936,167743,1
33872,262936,192850,1
33873,262936,204450,1
33874,262936,251690,1
33875,262936,255452,1
33876,263027,28366,1
33877,263027,76863,1
33878,263027,82164,1
33879,263027,107073,1
33880,263027,114559,1
33881,263027,142837,1
33882,263027,159776,1
33883,263027,178408,1
33884,263027,182969,1
33885,263027,186674,1
33886,263027,187002,1
33887,263027,260783,1
33888,263140,5007,1
33889,263140,122994,1
33890,263140,129254,1
33891,263140,131807,1
33892,263140,153652,1
33893,263140,201288,1
33894,263140,225695,1
33895,263140,253553,1
33896,263146,24265,1
33897,263146,39032,1
33898,263146,40223,1
33899,263146,99622,1
33900,263146,127417,1
33901,263146,179622,1
33902,263146,180417,1
33903,263146,183631,1
33904,263146,188371,1
33905,263146,237476,1
33906,263218,17020,1
33907,263218,37795,1
33908,263218,79049,1
33909,263218,87658,1
33910,263218,109745,1
33911,263218,132866,1
33912,263218,194282,1
33913,263218,201288,1
33914,263218,251864,1
33915,263218,256139,1
33916,263218,263027,1
33917,263230,51437,1
33918,263230,65538,1
33919,263230,108523,1
33920,263230,143722,1
33921,263230,145743,1
33922,263230,147998,1
33923,263230,149226,1
33924,263230,224004,1
33925,263230,226990,1
33926,263230,258443,1
33927,263256,6419,1
33928,263256,15773,1
33929,263256,24485,1
33930,263256,38615,1
33931,263256,85853,1
33932,263256,95325,1
33933,263256,151113,1
33934,263256,158622,1
33935,263256,212146,1
33936,263256,225424,1
33937,263256,227819,1
